person1_id,person2_id,sentence_id,description,is_true,relation_id,id
NYT_ENG_20080111.0168.LDC2009T13_31_37,NYT_ENG_20080111.0168.LDC2009T13_31_8,NYT_ENG_20080111.0168.LDC2009T13_31,Bill Clinton-Hillary Rodham Clinton,t,NYT_ENG_20080111.0168.LDC2009T13_31_37-NYT_ENG_20080111.0168.LDC2009T13_31_8,111559
APW_ENG_20070212.1490.LDC2009T13_38_19,APW_ENG_20070212.1490.LDC2009T13_38_22,APW_ENG_20070212.1490.LDC2009T13_38,Ossie Davis-Ruby Dee,t,APW_ENG_20070212.1490.LDC2009T13_38_19-APW_ENG_20070212.1490.LDC2009T13_38_22,233409
156807@21_30,156807@21_23,156807@21,Benazir Bhutto-Asif Ali Zardari,t,156807@21_30-156807@21_23,230701
AFP_ENG_20080826.0147.LDC2009T13_6_0,AFP_ENG_20080826.0147.LDC2009T13_6_9,AFP_ENG_20080826.0147.LDC2009T13_6,Cindy McCain-John McCain,t,AFP_ENG_20080826.0147.LDC2009T13_6_0-AFP_ENG_20080826.0147.LDC2009T13_6_9,253623
eng-WL-11-174595-12968186_989_30,eng-WL-11-174595-12968186_989_21,eng-WL-11-174595-12968186_989,Paul Beck-Donatella Versace,t,eng-WL-11-174595-12968186_989_30-eng-WL-11-174595-12968186_989_21,148283
APW_ENG_20080307.0279.LDC2009T13_104_6,APW_ENG_20080307.0279.LDC2009T13_104_3,APW_ENG_20080307.0279.LDC2009T13_104,Tammy Wynette-George Jones,t,APW_ENG_20080307.0279.LDC2009T13_104_6-APW_ENG_20080307.0279.LDC2009T13_104_3,140541
eng-WL-11-174595-12967846_1484_3,eng-WL-11-174595-12967846_1484_0,eng-WL-11-174595-12967846_1484,Cameron Diaz-Justin Timberlake,t,eng-WL-11-174595-12967846_1484_3-eng-WL-11-174595-12967846_1484_0,87569
NYT_ENG_20070520.0062.LDC2009T13_1515_17,NYT_ENG_20070520.0062.LDC2009T13_1515_7,NYT_ENG_20070520.0062.LDC2009T13_1515,Phil Jackson-Jeanie Buss,t,NYT_ENG_20070520.0062.LDC2009T13_1515_17-NYT_ENG_20070520.0062.LDC2009T13_1515_7,224847
135976@0_19,135976@0_12,135976@0,Sarah Palin-Todd Palin,t,135976@0_19-135976@0_12,1025
eng-WL-11-174611-12977102_127_14,eng-WL-11-174611-12977102_127_6,eng-WL-11-174611-12977102_127,Ted Haggard-Gayle Haggard,t,eng-WL-11-174611-12977102_127_14-eng-WL-11-174611-12977102_127_6,151479
eng-WL-11-174595-12968322_2646_9,eng-WL-11-174595-12968322_2646_12,eng-WL-11-174595-12968322_2646,Maggie Gyllenhaal-Peter Sarsgaard,t,eng-WL-11-174595-12968322_2646_9-eng-WL-11-174595-12968322_2646_12,282248
AFP_ENG_20070101.0301.LDC2009T13_10_26,AFP_ENG_20070101.0301.LDC2009T13_10_2,AFP_ENG_20070101.0301.LDC2009T13_10,Keith Urban-Nicole Kidman,t,AFP_ENG_20070101.0301.LDC2009T13_10_26-AFP_ENG_20070101.0301.LDC2009T13_10_2,80853
94417@28_5,94417@28_13,94417@28,Carlita Kilpatrick-Kwame Kilpatrick,t,94417@28_5-94417@28_13,3551
NYT_ENG_20080709.0016.LDC2009T13_60_5,NYT_ENG_20080709.0016.LDC2009T13_60_19,NYT_ENG_20080709.0016.LDC2009T13_60,David Greenglass-Ruth Greenglass,t,NYT_ENG_20080709.0016.LDC2009T13_60_5-NYT_ENG_20080709.0016.LDC2009T13_60_19,247286
APW_ENG_20080505.0845.LDC2009T13_16_0,APW_ENG_20080505.0845.LDC2009T13_16_6,APW_ENG_20080505.0845.LDC2009T13_16,Scarlett Johansson-Ryan Reynolds,t,APW_ENG_20080505.0845.LDC2009T13_16_0-APW_ENG_20080505.0845.LDC2009T13_16_6,32192
eng-WL-107-174567-12932212_15_5,eng-WL-107-174567-12932212_15_8,eng-WL-107-174567-12932212_15,Scarlett Johansson-Ryan Reynolds,t,eng-WL-107-174567-12932212_15_5-eng-WL-107-174567-12932212_15_8,29616
eng-WL-11-174611-12970976_326_16,eng-WL-11-174611-12970976_326_3,eng-WL-11-174611-12970976_326,Vince McMahon-Linda McMahon,t,eng-WL-11-174611-12970976_326_16-eng-WL-11-174611-12970976_326_3,265649
eng-WL-11-174595-12968571_3892_18,eng-WL-11-174595-12968571_3892_4,eng-WL-11-174595-12968571_3892,Michael C. Hall-Jennifer Carpenter,t,eng-WL-11-174595-12968571_3892_18-eng-WL-11-174595-12968571_3892_4,169767
eng-WL-11-174595-12967726_47_5,eng-WL-11-174595-12967726_47_2,eng-WL-11-174595-12967726_47,Katie Holmes-Tom Cruise,t,eng-WL-11-174595-12967726_47_5-eng-WL-11-174595-12967726_47_2,147452
NYT_ENG_20070524.0098.LDC2009T13_422_5,NYT_ENG_20070524.0098.LDC2009T13_422_27,NYT_ENG_20070524.0098.LDC2009T13_422,John Warner-Catherine Mellon,t,NYT_ENG_20070524.0098.LDC2009T13_422_5-NYT_ENG_20070524.0098.LDC2009T13_422_27,14334
APW_ENG_20071118.0554.LDC2009T13_72_40,APW_ENG_20071118.0554.LDC2009T13_72_23,APW_ENG_20071118.0554.LDC2009T13_72,Rihanna-Chris Brown,t,APW_ENG_20071118.0554.LDC2009T13_72_40-APW_ENG_20071118.0554.LDC2009T13_72_23,122887
eng-WL-107-174567-12931751_96_0,eng-WL-107-174567-12931751_96_4,eng-WL-107-174567-12931751_96,Rihanna-Chris Brown,t,eng-WL-107-174567-12931751_96_0-eng-WL-107-174567-12931751_96_4,65702
LTW_ENG_20070804.0034.LDC2009T13_814_0,LTW_ENG_20070804.0034.LDC2009T13_814_3,LTW_ENG_20070804.0034.LDC2009T13_814,Andre Agassi-Steffi Graf,t,LTW_ENG_20070804.0034.LDC2009T13_814_0-LTW_ENG_20070804.0034.LDC2009T13_814_3,71270
eng-WL-11-174583-12937396_13_19,eng-WL-11-174583-12937396_13_16,eng-WL-11-174583-12937396_13,Gavin Rossdale-Gwen Stefani,t,eng-WL-11-174583-12937396_13_19-eng-WL-11-174583-12937396_13_16,88248
APW_ENG_20070303.0067.LDC2009T13_321_0,APW_ENG_20070303.0067.LDC2009T13_321_22,APW_ENG_20070303.0067.LDC2009T13_321,Kelis-Nas,t,APW_ENG_20070303.0067.LDC2009T13_321_0-APW_ENG_20070303.0067.LDC2009T13_321_22,177187
NYT_ENG_20071027.0053.LDC2009T13_282_22,NYT_ENG_20071027.0053.LDC2009T13_282_16,NYT_ENG_20071027.0053.LDC2009T13_282,Tess Gallagher-Raymond Carver,t,NYT_ENG_20071027.0053.LDC2009T13_282_22-NYT_ENG_20071027.0053.LDC2009T13_282_16,205120
NYT_ENG_20070819.0024.LDC2009T13_111_40,NYT_ENG_20070819.0024.LDC2009T13_111_34,NYT_ENG_20070819.0024.LDC2009T13_111,Joyce Brabner-Harvey Pekar,t,NYT_ENG_20070819.0024.LDC2009T13_111_40-NYT_ENG_20070819.0024.LDC2009T13_111_34,206692
APW_ENG_20080502.0164.LDC2009T13_584_16,APW_ENG_20080502.0164.LDC2009T13_584_24,APW_ENG_20080502.0164.LDC2009T13_584,Abigail McCarthy-Eugene McCarthy,t,APW_ENG_20080502.0164.LDC2009T13_584_16-APW_ENG_20080502.0164.LDC2009T13_584_24,277042
11324@31_13,11324@31_0,11324@31,Larry Fortensky-Elizabeth Taylor,t,11324@31_13-11324@31_0,94968
eng-WL-11-174598-12965004_9_6,eng-WL-11-174598-12965004_9_14,eng-WL-11-174598-12965004_9,Rihanna-Chris Brown,t,eng-WL-11-174598-12965004_9_6-eng-WL-11-174598-12965004_9_14,130315
eng-WL-11-174595-12967292_482_4,eng-WL-11-174595-12967292_482_0,eng-WL-11-174595-12967292_482,Sophia Bush-Chad Michael Murray,t,eng-WL-11-174595-12967292_482_4-eng-WL-11-174595-12967292_482_0,86641
eng-WL-11-174598-12965084_2518_17,eng-WL-11-174598-12965084_2518_14,eng-WL-11-174598-12965084_2518,Angelina Jolie-Brad Pitt,t,eng-WL-11-174598-12965084_2518_17-eng-WL-11-174598-12965084_2518_14,240904
eng-WL-11-174592-12942266_12_31,eng-WL-11-174592-12942266_12_34,eng-WL-11-174592-12942266_12,Tom Cruise-Katie Holmes,t,eng-WL-11-174592-12942266_12_31-eng-WL-11-174592-12942266_12_34,72534
APW_ENG_20080214.1177.LDC2009T13_21_0,APW_ENG_20080214.1177.LDC2009T13_21_3,APW_ENG_20080214.1177.LDC2009T13_21,Marty Stuart-Connie Smith,t,APW_ENG_20080214.1177.LDC2009T13_21_0-APW_ENG_20080214.1177.LDC2009T13_21_3,275241
3410@7_7,3410@7_3,3410@7,George W. Bush-Laura Bush,t,3410@7_7-3410@7_3,230906
APW_ENG_20080915.0141.LDC2009T13_12_7,APW_ENG_20080915.0141.LDC2009T13_12_0,APW_ENG_20080915.0141.LDC2009T13_12,Brad Altman-George Takei,t,APW_ENG_20080915.0141.LDC2009T13_12_7-APW_ENG_20080915.0141.LDC2009T13_12_0,139966
APW_ENG_20071221.1039.LDC2009T13_552_27,APW_ENG_20071221.1039.LDC2009T13_552_24,APW_ENG_20071221.1039.LDC2009T13_552,Hagar-Abraham,t,APW_ENG_20071221.1039.LDC2009T13_552_27-APW_ENG_20071221.1039.LDC2009T13_552_24,44921
eng-WL-11-174595-12967414_358_6,eng-WL-11-174595-12967414_358_15,eng-WL-11-174595-12967414_358,Pamela Anderson-Tommy Lee,t,eng-WL-11-174595-12967414_358_6-eng-WL-11-174595-12967414_358_15,87782
eng-NG-31-102460-11644732_492_7,eng-NG-31-102460-11644732_492_10,eng-NG-31-102460-11644732_492,Audrey Hepburn-Robert Wolders,t,eng-NG-31-102460-11644732_492_7-eng-NG-31-102460-11644732_492_10,146256
23203@20_21,23203@20_18,23203@20,Amy Poehler-Will Arnett,t,23203@20_21-23203@20_18,134452
eng-WL-11-174643-13000203_30_14,eng-WL-11-174643-13000203_30_0,eng-WL-11-174643-13000203_30,David Benioff-Amanda Peet,t,eng-WL-11-174643-13000203_30_14-eng-WL-11-174643-13000203_30_0,38011
NYT_ENG_20080708.0081.LDC2009T13_729_15,NYT_ENG_20080708.0081.LDC2009T13_729_38,NYT_ENG_20080708.0081.LDC2009T13_729,Woody Allen-Mia Farrow,t,NYT_ENG_20080708.0081.LDC2009T13_729_15-NYT_ENG_20080708.0081.LDC2009T13_729_38,189591
XIN_ENG_20081225.0118.LDC2009T13_214_5,XIN_ENG_20081225.0118.LDC2009T13_214_12,XIN_ENG_20081225.0118.LDC2009T13_214,Bruce Boxleitner-Melissa Gilbert,t,XIN_ENG_20081225.0118.LDC2009T13_214_5-XIN_ENG_20081225.0118.LDC2009T13_214_12,94368
eng-WL-11-174595-12968519_528_3,eng-WL-11-174595-12968519_528_7,eng-WL-11-174595-12968519_528,Helena Bonham Carter-Tim Burton,t,eng-WL-11-174595-12968519_528_3-eng-WL-11-174595-12968519_528_7,221948
AFP_ENG_20080309.0112.LDC2009T13_347_0,AFP_ENG_20080309.0112.LDC2009T13_347_24,AFP_ENG_20080309.0112.LDC2009T13_347,Nicolas Sarkozy-Carla Bruni,t,AFP_ENG_20080309.0112.LDC2009T13_347_0-AFP_ENG_20080309.0112.LDC2009T13_347_24,195793
eng-WL-11-174573-12960465_606_12,eng-WL-11-174573-12960465_606_9,eng-WL-11-174573-12960465_606,Ralph Fiennes-Francesca Annis,t,eng-WL-11-174573-12960465_606_12-eng-WL-11-174573-12960465_606_9,163041
152742@16_23,152742@16_51,152742@16,Mary Steenburgen-Ted Danson,t,152742@16_23-152742@16_51,134566
APW_ENG_20070714.0450.LDC2009T13_58_15,APW_ENG_20070714.0450.LDC2009T13_58_11,APW_ENG_20070714.0450.LDC2009T13_58,Rosalynn Carter-Jimmy Carter,t,APW_ENG_20070714.0450.LDC2009T13_58_15-APW_ENG_20070714.0450.LDC2009T13_58_11,145737
LTW_ENG_20080318.0138.LDC2009T13_1_10,LTW_ENG_20080318.0138.LDC2009T13_1_5,LTW_ENG_20080318.0138.LDC2009T13_1,Heather Mills-Paul McCartney,t,LTW_ENG_20080318.0138.LDC2009T13_1_10-LTW_ENG_20080318.0138.LDC2009T13_1_5,17830
LTW_ENG_20070413.0139.LDC2009T13_204_17,LTW_ENG_20070413.0139.LDC2009T13_204_20,LTW_ENG_20070413.0139.LDC2009T13_204,Melinda Gates-Bill Gates,t,LTW_ENG_20070413.0139.LDC2009T13_204_17-LTW_ENG_20070413.0139.LDC2009T13_204_20,17831
eng-WL-11-174595-12968521_1294_3,eng-WL-11-174595-12968521_1294_0,eng-WL-11-174595-12968521_1294,Jordan Bratman-Christina Aguilera,t,eng-WL-11-174595-12968521_1294_3-eng-WL-11-174595-12968521_1294_0,30008
eng-WL-11-174592-12942255_11_18,eng-WL-11-174592-12942255_11_7,eng-WL-11-174592-12942255_11,Marcia Cross-Tom Mahoney,t,eng-WL-11-174592-12942255_11_18-eng-WL-11-174592-12942255_11_7,198128
APW_ENG_20071228.0069.LDC2009T13_257_2,APW_ENG_20071228.0069.LDC2009T13_257_5,APW_ENG_20071228.0069.LDC2009T13_257,Eric Clapton-Melia McEnery,t,APW_ENG_20071228.0069.LDC2009T13_257_2-APW_ENG_20071228.0069.LDC2009T13_257_5,147962
eng-WL-11-174595-12967490_1456_6,eng-WL-11-174595-12967490_1456_0,eng-WL-11-174595-12967490_1456,Reese Witherspoon-Ryan Phillippe,t,eng-WL-11-174595-12967490_1456_6-eng-WL-11-174595-12967490_1456_0,68197
eng-WL-11-174595-12967893_1063_7,eng-WL-11-174595-12967893_1063_10,eng-WL-11-174595-12967893_1063,Justin Timberlake-Cameron Diaz,t,eng-WL-11-174595-12967893_1063_7-eng-WL-11-174595-12967893_1063_10,187527
LTW_ENG_20081122.0048.LDC2009T13_474_12,LTW_ENG_20081122.0048.LDC2009T13_474_40,LTW_ENG_20081122.0048.LDC2009T13_474,Robert Stack-Rosemarie Stack,t,LTW_ENG_20081122.0048.LDC2009T13_474_12-LTW_ENG_20081122.0048.LDC2009T13_474_40,14896
AFP_ENG_20070114.0227.LDC2009T13_235_19,AFP_ENG_20070114.0227.LDC2009T13_235_16,AFP_ENG_20070114.0227.LDC2009T13_235,Angelina Jolie-Brad Pitt,t,AFP_ENG_20070114.0227.LDC2009T13_235_19-AFP_ENG_20070114.0227.LDC2009T13_235_16,101154
APW_ENG_20081021.1036.LDC2009T13_14_17,APW_ENG_20081021.1036.LDC2009T13_14_0,APW_ENG_20081021.1036.LDC2009T13_14,Mark Griffiths-Gillian Anderson,t,APW_ENG_20081021.1036.LDC2009T13_14_17-APW_ENG_20081021.1036.LDC2009T13_14_0,256944
eng-WL-11-174595-12967990_1122_0,eng-WL-11-174595-12967990_1122_13,eng-WL-11-174595-12967990_1122,Jennifer Lopez-Marc Anthony,t,eng-WL-11-174595-12967990_1122_0-eng-WL-11-174595-12967990_1122_13,124505
XIN_ENG_20080313.0212.LDC2009T13_211_9,XIN_ENG_20080313.0212.LDC2009T13_211_3,XIN_ENG_20080313.0212.LDC2009T13_211,Deng Yingchao-Zhou Enlai,t,XIN_ENG_20080313.0212.LDC2009T13_211_9-XIN_ENG_20080313.0212.LDC2009T13_211_3,127907
eng-WL-11-174583-12936463_81_12,eng-WL-11-174583-12936463_81_7,eng-WL-11-174583-12936463_81,Vanessa Paradis-Johnny Depp,t,eng-WL-11-174583-12936463_81_12-eng-WL-11-174583-12936463_81_7,108498
NYT_ENG_20080221.0278.LDC2009T13_1183_7,NYT_ENG_20080221.0278.LDC2009T13_1183_12,NYT_ENG_20080221.0278.LDC2009T13_1183,William Lubtchansky-Nicole Lubtchansky,t,NYT_ENG_20080221.0278.LDC2009T13_1183_7-NYT_ENG_20080221.0278.LDC2009T13_1183_12,128304
eng-WL-11-174611-12972075_67_33,eng-WL-11-174611-12972075_67_39,eng-WL-11-174611-12972075_67,Chris Hughes-Sean Eldridge,t,eng-WL-11-174611-12972075_67_33-eng-WL-11-174611-12972075_67_39,35724
APW_ENG_20070618.1418.LDC2009T13_26_0,APW_ENG_20070618.1418.LDC2009T13_26_5,APW_ENG_20070618.1418.LDC2009T13_26,Jon Cryer-Lisa Joyner,t,APW_ENG_20070618.1418.LDC2009T13_26_0-APW_ENG_20070618.1418.LDC2009T13_26_5,26302
149370@0_11,149370@0_29,149370@0,Bill Clinton-Hillary Rodham Clinton,t,149370@0_11-149370@0_29,229520
eng-WL-107-174567-12931742_56_0,eng-WL-107-174567-12931742_56_39,eng-WL-107-174567-12931742_56,Jamie Lynn Spears-Casey Aldridge,t,eng-WL-107-174567-12931742_56_0-eng-WL-107-174567-12931742_56_39,183218
LTW_ENG_20071117.0066.LDC2009T13_1_45,LTW_ENG_20071117.0066.LDC2009T13_1_8,LTW_ENG_20071117.0066.LDC2009T13_1,Shannon Tweed-Gene Simmons,t,LTW_ENG_20071117.0066.LDC2009T13_1_45-LTW_ENG_20071117.0066.LDC2009T13_1_8,111502
CNA_ENG_20070117.0008.LDC2009T13_233_7,CNA_ENG_20070117.0008.LDC2009T13_233_2,CNA_ENG_20070117.0008.LDC2009T13_233,Chen Wen-chi-Cher Wang,t,CNA_ENG_20070117.0008.LDC2009T13_233_7-CNA_ENG_20070117.0008.LDC2009T13_233_2,122572
eng-WL-11-174595-12967969_245_4,eng-WL-11-174595-12967969_245_13,eng-WL-11-174595-12967969_245,ANNA NICOLE SMITH-HOWARD K. STERN,t,eng-WL-11-174595-12967969_245_4-eng-WL-11-174595-12967969_245_13,205105
LTW_ENG_20071024.0150.LDC2009T13_735_7,LTW_ENG_20071024.0150.LDC2009T13_735_0,LTW_ENG_20071024.0150.LDC2009T13_735,Mitt Romney-Ann Romney,t,LTW_ENG_20071024.0150.LDC2009T13_735_7-LTW_ENG_20071024.0150.LDC2009T13_735_0,239687
APW_ENG_20080108.0881.LDC2009T13_61_53,APW_ENG_20080108.0881.LDC2009T13_61_44,APW_ENG_20080108.0881.LDC2009T13_61,Augustus-Livia,t,APW_ENG_20080108.0881.LDC2009T13_61_53-APW_ENG_20080108.0881.LDC2009T13_61_44,216618
eng-WL-11-174595-12968329_70_12,eng-WL-11-174595-12968329_70_26,eng-WL-11-174595-12968329_70,Nicole Richie-Joel Madden,t,eng-WL-11-174595-12968329_70_12-eng-WL-11-174595-12968329_70_26,279417
19606@2_35,19606@2_44,19606@2,Suha Arafat-Yasser Arafat,t,19606@2_35-19606@2_44,269492
APW_ENG_20080104.1079.LDC2009T13_0_5,APW_ENG_20080104.1079.LDC2009T13_0_2,APW_ENG_20080104.1079.LDC2009T13_0,Kevin Federline-Britney Spears,t,APW_ENG_20080104.1079.LDC2009T13_0_5-APW_ENG_20080104.1079.LDC2009T13_0_2,24382
APW_ENG_20080215.0741.LDC2009T13_15_7,APW_ENG_20080215.0741.LDC2009T13_15_4,APW_ENG_20080215.0741.LDC2009T13_15,Heather Mills-Paul McCartney,t,APW_ENG_20080215.0741.LDC2009T13_15_7-APW_ENG_20080215.0741.LDC2009T13_15_4,63797
NYT_ENG_20070310.0052.LDC2009T13_532_0,NYT_ENG_20070310.0052.LDC2009T13_532_15,NYT_ENG_20070310.0052.LDC2009T13_532,Mitt Romney-Ann Romney,t,NYT_ENG_20070310.0052.LDC2009T13_532_0-NYT_ENG_20070310.0052.LDC2009T13_532_15,52425
APW_ENG_20081124.0338.LDC2009T13_361_19,APW_ENG_20081124.0338.LDC2009T13_361_14,APW_ENG_20081124.0338.LDC2009T13_361,Craig Hatkoff-Jane Rosenthal,t,APW_ENG_20081124.0338.LDC2009T13_361_19-APW_ENG_20081124.0338.LDC2009T13_361_14,9200
APW_ENG_20070303.0339.LDC2009T13_17_26,APW_ENG_20070303.0339.LDC2009T13_17_19,APW_ENG_20070303.0339.LDC2009T13_17,Arun Nayar-Elizabeth Hurley,t,APW_ENG_20070303.0339.LDC2009T13_17_26-APW_ENG_20070303.0339.LDC2009T13_17_19,176883
APW_ENG_20080318.0070.LDC2009T13_11_10,APW_ENG_20080318.0070.LDC2009T13_11_5,APW_ENG_20080318.0070.LDC2009T13_11,Heather Mills-Paul McCartney,t,APW_ENG_20080318.0070.LDC2009T13_11_10-APW_ENG_20080318.0070.LDC2009T13_11_5,127156
NYT_ENG_20080213.0142.LDC2009T13_27_2,NYT_ENG_20080213.0142.LDC2009T13_27_12,NYT_ENG_20080213.0142.LDC2009T13_27,Hayden Christensen-Rachel Bilson,t,NYT_ENG_20080213.0142.LDC2009T13_27_2-NYT_ENG_20080213.0142.LDC2009T13_27_12,111311
NYT_ENG_20070624.0029.LDC2009T13_276_25,NYT_ENG_20070624.0029.LDC2009T13_276_0,NYT_ENG_20070624.0029.LDC2009T13_276,David Finckel-Wu Han,t,NYT_ENG_20070624.0029.LDC2009T13_276_25-NYT_ENG_20070624.0029.LDC2009T13_276_0,74646
APW_ENG_20070916.0370.LDC2009T13_136_0,APW_ENG_20070916.0370.LDC2009T13_136_20,APW_ENG_20070916.0370.LDC2009T13_136,Madonna-Guy Ritchie,t,APW_ENG_20070916.0370.LDC2009T13_136_0-APW_ENG_20070916.0370.LDC2009T13_136_20,68731
APW_ENG_20080130.0013.LDC2009T13_253_35,APW_ENG_20080130.0013.LDC2009T13_253_15,APW_ENG_20080130.0013.LDC2009T13_253,Hillary Rodham Clinton-Bill Clinton,t,APW_ENG_20080130.0013.LDC2009T13_253_35-APW_ENG_20080130.0013.LDC2009T13_253_15,120685
APW_ENG_20070823.1157.LDC2009T13_362_6,APW_ENG_20070823.1157.LDC2009T13_362_17,APW_ENG_20070823.1157.LDC2009T13_362,Gian Carlo Menotti-Samuel Barber,t,APW_ENG_20070823.1157.LDC2009T13_362_6-APW_ENG_20070823.1157.LDC2009T13_362_17,261414
138871@0_7,138871@0_3,138871@0,Jennifer Carpenter-Michael C. Hall,t,138871@0_7-138871@0_3,229879
APW_ENG_20080404.0139.LDC2009T13_217_1,APW_ENG_20080404.0139.LDC2009T13_217_14,APW_ENG_20080404.0139.LDC2009T13_217,Kathie Lee Gifford-Frank Gifford,t,APW_ENG_20080404.0139.LDC2009T13_217_1-APW_ENG_20080404.0139.LDC2009T13_217_14,85613
APW_ENG_20081111.0080.LDC2009T13_448_6,APW_ENG_20081111.0080.LDC2009T13_448_12,APW_ENG_20081111.0080.LDC2009T13_448,Edith Roosevelt-Theodore Roosevelt,t,APW_ENG_20081111.0080.LDC2009T13_448_6-APW_ENG_20081111.0080.LDC2009T13_448_12,257972
AFP_ENG_20080108.0412.LDC2009T13_8_2,AFP_ENG_20080108.0412.LDC2009T13_8_10,AFP_ENG_20080108.0412.LDC2009T13_8,Nicolas Sarkozy-Carla Bruni,t,AFP_ENG_20080108.0412.LDC2009T13_8_2-AFP_ENG_20080108.0412.LDC2009T13_8_10,253026
eng-WL-11-174595-12968330_1500_18,eng-WL-11-174595-12968330_1500_21,eng-WL-11-174595-12968330_1500,Tom Cruise-Katie Holmes,t,eng-WL-11-174595-12968330_1500_18-eng-WL-11-174595-12968330_1500_21,161406
LTW_ENG_20070622.0131.LDC2009T13_477_45,LTW_ENG_20070622.0131.LDC2009T13_477_33,LTW_ENG_20070622.0131.LDC2009T13_477,Desi Arnaz-Lucille Ball,t,LTW_ENG_20070622.0131.LDC2009T13_477_45-LTW_ENG_20070622.0131.LDC2009T13_477_33,264458
AFP_ENG_20080915.0010.LDC2009T13_262_0,AFP_ENG_20080915.0010.LDC2009T13_262_3,AFP_ENG_20080915.0010.LDC2009T13_262,Brad Pitt-Angelina Jolie,t,AFP_ENG_20080915.0010.LDC2009T13_262_0-AFP_ENG_20080915.0010.LDC2009T13_262_3,46574
eng-WL-11-174583-12937224_11_6,eng-WL-11-174583-12937224_11_1,eng-WL-11-174583-12937224_11,Angelina Jolie-Brad Pitt,t,eng-WL-11-174583-12937224_11_6-eng-WL-11-174583-12937224_11_1,32525
eng-WL-11-174595-12968302_2291_7,eng-WL-11-174595-12968302_2291_10,eng-WL-11-174595-12968302_2291,Nick Lachey-Vanessa Minnillo,t,eng-WL-11-174595-12968302_2291_7-eng-WL-11-174595-12968302_2291_10,143617
133262@78_3,133262@78_11,133262@78,Sarah Palin-Todd Palin,t,133262@78_3-133262@78_11,95292
eng-WL-11-174595-12967399_874_3,eng-WL-11-174595-12967399_874_0,eng-WL-11-174595-12967399_874,Whitney Houston-Bobby Brown,t,eng-WL-11-174595-12967399_874_3-eng-WL-11-174595-12967399_874_0,109461
APW_ENG_20070904.1441.LDC2009T13_21_15,APW_ENG_20070904.1441.LDC2009T13_21_0,APW_ENG_20070904.1441.LDC2009T13_21,Tom Cruise-Nicole Kidman,t,APW_ENG_20070904.1441.LDC2009T13_21_15-APW_ENG_20070904.1441.LDC2009T13_21_0,261183
149761@26_28,149761@26_7,149761@26,Barack Obama-Michelle Obama,t,149761@26_28-149761@26_7,173385
eng-WL-107-174567-12931751_96_33,eng-WL-107-174567-12931751_96_0,eng-WL-107-174567-12931751_96,Chris Brown-Rihanna,t,eng-WL-107-174567-12931751_96_33-eng-WL-107-174567-12931751_96_0,237197
eng-WL-11-174595-12967525_502_0,eng-WL-11-174595-12967525_502_3,eng-WL-11-174595-12967525_502,Demi Moore-Ashton Kutcher,t,eng-WL-11-174595-12967525_502_0-eng-WL-11-174595-12967525_502_3,108185
AFP_ENG_20080314.0701.LDC2009T13_290_6,AFP_ENG_20080314.0701.LDC2009T13_290_24,AFP_ENG_20080314.0701.LDC2009T13_290,Aung San Suu Kyi-Michael Aris,t,AFP_ENG_20080314.0701.LDC2009T13_290_6-AFP_ENG_20080314.0701.LDC2009T13_290_24,272195
839@28_19,839@28_27,839@28,Denis Thatcher-Margaret Thatcher,t,839@28_19-839@28_27,193686
APW_ENG_20071206.0501.LDC2009T13_78_28,APW_ENG_20071206.0501.LDC2009T13_78_8,APW_ENG_20071206.0501.LDC2009T13_78,David Beckham-Victoria Beckham,t,APW_ENG_20071206.0501.LDC2009T13_78_28-APW_ENG_20071206.0501.LDC2009T13_78_8,122506
NYT_ENG_20080814.0282.LDC2009T13_19_8,NYT_ENG_20080814.0282.LDC2009T13_19_11,NYT_ENG_20080814.0282.LDC2009T13_19,Mstislav Rostropovich-Galina Vishnevskaya,t,NYT_ENG_20080814.0282.LDC2009T13_19_8-NYT_ENG_20080814.0282.LDC2009T13_19_11,33080
eng-WL-11-174595-12967877_648_10,eng-WL-11-174595-12967877_648_18,eng-WL-11-174595-12967877_648,Vanessa Minnillo-Nick Lachey,t,eng-WL-11-174595-12967877_648_10-eng-WL-11-174595-12967877_648_18,123440
APW_ENG_20070608.1330.LDC2009T13_210_1,APW_ENG_20070608.1330.LDC2009T13_210_12,APW_ENG_20070608.1330.LDC2009T13_210,Matthew Winkler-Mary Winkler,t,APW_ENG_20070608.1330.LDC2009T13_210_1-APW_ENG_20070608.1330.LDC2009T13_210_12,44002
eng-WL-11-174595-12967689_456_16,eng-WL-11-174595-12967689_456_19,eng-WL-11-174595-12967689_456,Jessica Simpson-Nick Lachey,t,eng-WL-11-174595-12967689_456_16-eng-WL-11-174595-12967689_456_19,125996
NYT_ENG_20080224.0003.LDC2009T13_412_33,NYT_ENG_20080224.0003.LDC2009T13_412_41,NYT_ENG_20080224.0003.LDC2009T13_412,Michelle Obama-Barack Obama,t,NYT_ENG_20080224.0003.LDC2009T13_412_33-NYT_ENG_20080224.0003.LDC2009T13_412_41,73126
eng-WL-11-174643-12999698_206_7,eng-WL-11-174643-12999698_206_19,eng-WL-11-174643-12999698_206,Guy Ritchie-Madonna,t,eng-WL-11-174643-12999698_206_7-eng-WL-11-174643-12999698_206_19,167089
